Date,Open,High,Low,Close,Adj Close,Volume
2003-02-17,87.559998,88.900002,87.339996,88.300003,43.422619,1012400
2003-02-24,88.879997,90.540001,88.620003,90.470001,44.489777,1769500
2003-03-03,90.000000,90.790001,89.910004,90.559998,44.534004,843000
2003-03-10,90.809998,91.360001,89.519997,89.959999,44.405830,2105900
2003-03-17,90.519997,90.519997,86.050003,86.050003,42.475777,2588100
2003-03-24,87.099998,88.080002,86.849998,87.750000,43.314960,1734700
2003-03-31,88.300003,88.930000,86.879997,87.050003,42.969387,1676300
2003-04-07,86.220001,87.860001,85.919998,87.260002,43.256992,1285800
2003-04-14,87.099998,88.400002,86.709999,87.989998,43.618885,539500
2003-04-21,87.480003,89.099998,87.260002,88.919998,44.079876,1219300
2003-04-28,89.089996,89.599998,88.269997,88.320000,43.782482,1014100
2003-05-05,88.309998,90.900002,88.199997,90.580002,45.141521,1192600
2003-05-12,91.139999,93.760002,90.730003,93.720001,46.706387,3533200
2003-05-19,94.110001,96.209999,93.120003,95.849998,47.767834,4490800
2003-05-26,95.620003,95.709999,93.309998,94.599998,47.144894,2807400
2003-06-02,93.879997,95.379997,93.089996,94.139999,46.915676,2359800
2003-06-09,94.699997,97.279999,94.269997,97.180000,48.635319,2244400
2003-06-16,97.500000,97.660004,93.029999,93.750000,46.918739,3517900
2003-06-23,93.820000,95.489998,91.550003,92.070000,46.077934,4275300
2003-06-30,91.919998,92.519997,90.599998,90.599998,45.342255,1888800
2003-07-07,90.279999,90.790001,89.629997,90.790001,45.611385,2232900
2003-07-14,90.680000,90.870003,87.150002,87.699997,44.059036,6423800
2003-07-21,87.500000,87.599998,85.400002,85.559998,42.983940,6193800
2003-07-28,85.239998,85.349998,81.980003,82.510002,41.451649,13138800
2003-08-04,82.480003,84.790001,81.800003,83.660004,42.221786,11016900
2003-08-11,83.550003,83.650002,80.910004,82.000000,41.384014,7274700
2003-08-18,82.300003,83.870003,82.010002,83.370003,42.075420,3442200
2003-08-25,83.320000,83.989998,82.250000,83.650002,42.216743,3102800
2003-09-01,83.629997,84.089996,81.879997,84.070000,42.428722,2909500
2003-09-08,83.629997,85.379997,82.919998,84.680000,42.927483,4741700
2003-09-15,84.500000,86.029999,83.900002,85.629997,43.409012,3730500
2003-09-22,85.000000,87.489998,84.230003,87.480003,44.346889,5480300
2003-09-29,87.019997,88.250000,85.099998,85.290001,43.236679,5944100
2003-10-06,85.120003,85.790001,83.650002,84.550003,43.040638,3555400
2003-10-13,84.349998,84.500000,82.750000,83.540001,42.526489,1838400
2003-10-20,83.449997,85.599998,83.419998,85.269997,43.407131,3977100
2003-10-27,85.150002,85.690002,83.739998,85.190002,43.366451,5297500
2003-11-03,84.559998,84.970001,83.050003,83.500000,42.506084,3066600
2003-11-10,83.599998,85.959999,83.199997,85.919998,43.917431,2380400
2003-11-17,86.139999,86.930000,85.559998,86.500000,44.213917,2771300
2003-11-24,86.180000,86.519997,85.129997,85.129997,43.513634,1797600
2003-12-01,84.400002,86.230003,83.800003,85.800003,43.856098,4867100
2003-12-08,85.779999,85.879997,84.360001,85.510002,43.923527,2994700
2003-12-15,85.500000,87.099998,85.180000,87.070000,44.724850,2871600
2003-12-22,87.120003,87.339996,85.849998,86.980003,44.678631,1149700
2003-12-29,86.699997,86.769997,84.080002,84.440002,43.373905,1620200
2004-01-05,84.010002,87.070000,83.900002,86.949997,44.872269,3705200
2004-01-12,86.599998,88.800003,86.559998,87.610001,45.212883,4798200
2004-01-19,87.500000,88.900002,87.260002,87.379997,45.094185,2665000
2004-01-26,87.300003,87.849998,85.860001,87.040001,44.918716,4380100
2004-02-02,86.449997,87.449997,86.239998,87.379997,45.094185,3101800
2004-02-09,87.559998,88.199997,86.910004,87.800003,45.498070,2581000
2004-02-16,87.860001,88.180000,87.199997,87.339996,45.259705,3313700
2004-02-23,87.389999,88.779999,87.320000,88.660004,45.943726,3252300
2004-03-01,88.459999,90.000000,87.110001,89.639999,46.451576,5377300
2004-03-08,90.059998,91.050003,90.000000,90.279999,46.971817,4796500
2004-03-15,90.419998,91.480003,90.050003,90.430000,47.049923,6275700
2004-03-22,90.589996,91.230003,89.599998,89.779999,46.711655,3729400
2004-03-29,89.050003,89.629997,86.410004,86.709999,45.114384,9035200
2004-04-05,86.320000,86.800003,85.910004,86.050003,44.945637,4671400
2004-04-12,85.809998,85.870003,83.980003,84.559998,44.167416,6462100
2004-04-19,84.849998,84.910004,83.610001,84.040001,43.895817,5051900
2004-04-26,84.089996,84.550003,83.010002,83.639999,43.686863,6101300
2004-05-03,83.099998,83.900002,81.099998,81.320000,42.475079,11775900
2004-05-10,81.480003,81.610001,80.510002,81.309998,42.635544,8943800
2004-05-17,81.870003,82.379997,81.150002,81.739998,42.860992,5936800
2004-05-24,81.930000,83.500000,81.680000,83.099998,43.574123,3201100
2004-05-31,82.370003,82.400002,81.440002,81.500000,42.735165,3310400
2004-06-07,81.419998,81.680000,81.000000,81.480003,42.890854,2597000
2004-06-14,81.199997,82.849998,80.760002,82.580002,43.469921,3901600
2004-06-21,82.629997,83.339996,82.180000,83.129997,43.759422,2738600
2004-06-28,82.779999,84.690002,82.169998,84.349998,44.401634,5098000
2004-07-05,84.570000,84.589996,84.089996,84.379997,44.596561,3523200
2004-07-12,84.610001,85.500000,83.949997,85.489998,45.183205,5379600
2004-07-19,85.410004,85.570000,84.190002,84.949997,44.897778,3096500
2004-07-26,84.839996,84.839996,83.040001,84.589996,44.707497,3266400
2004-08-02,84.500000,86.860001,84.320000,86.419998,45.674732,3569600
2004-08-09,86.150002,86.900002,85.730003,86.639999,45.970329,3415600
2004-08-16,86.470001,87.059998,86.019997,86.540001,45.917267,2525000
2004-08-23,86.110001,87.029999,85.769997,86.820000,46.065872,3422000
2004-08-30,87.000000,88.000000,86.000000,86.660004,45.980988,5194200
2004-09-06,86.239998,87.580002,86.180000,87.099998,46.399437,2056800
2004-09-13,87.199997,88.480003,87.120003,87.919998,46.836285,3359900
2004-09-20,88.260002,89.879997,88.099998,89.430000,47.640659,8662200
2004-09-27,89.599998,89.949997,87.290001,87.449997,46.585865,8497600
2004-10-04,87.000000,88.209999,86.739998,87.949997,47.044724,5802300
2004-10-11,87.949997,89.010002,87.730003,88.669998,47.429817,2930200
2004-10-18,88.650002,89.900002,88.269997,89.820000,48.044979,4386800
2004-10-25,90.070000,90.089996,88.519997,89.440002,47.841705,5110800
2004-11-01,88.750000,89.099998,87.519997,87.809998,46.969810,6822500
2004-11-08,87.500000,88.110001,86.910004,87.870003,47.195068,3566100
2004-11-15,87.949997,89.059998,87.699997,88.260002,47.404503,4669500
2004-11-22,88.349998,89.199997,88.230003,88.250000,47.399174,2264600
2004-11-29,87.470001,87.660004,86.010002,87.440002,46.964081,10905900
2004-12-06,87.489998,89.269997,87.449997,88.849998,47.917107,7612000
2004-12-13,88.820000,90.250000,88.430000,88.750000,47.863125,8075100
2004-12-20,88.870003,89.239998,88.570000,88.589996,47.776886,1725900
2004-12-27,88.330002,88.650002,87.400002,88.550003,47.755264,4826400
2005-01-03,88.180000,88.870003,87.809998,88.540001,47.931660,5993600
2005-01-10,88.639999,90.400002,88.470001,90.169998,48.814106,4866000
2005-01-17,89.800003,91.050003,89.730003,91.010002,49.268803,3577900
2005-01-24,91.089996,91.599998,90.339996,91.449997,49.506996,4805300
2005-01-31,91.330002,92.940002,91.050003,92.650002,50.156624,7012100
2005-02-07,92.739998,94.239998,92.400002,92.790001,50.422108,7089400
2005-02-14,92.900002,93.209999,90.459999,90.860001,49.373322,6187100
2005-02-21,90.629997,91.330002,90.400002,91.000000,49.449451,3416900
2005-02-28,91.099998,91.099998,89.419998,90.510002,49.183132,8752700
2005-03-07,90.849998,90.989998,88.389999,88.430000,48.203892,6495400
2005-03-14,88.370003,89.580002,88.300003,88.669998,48.334736,5614700
2005-03-21,88.669998,89.050003,87.529999,88.269997,48.116631,6136500
2005-03-28,87.989998,89.660004,87.720001,89.300003,48.678135,7829000
2005-04-04,89.279999,89.660004,88.339996,88.949997,48.667141,3302500
2005-04-11,88.970001,91.120003,88.940002,91.089996,49.838017,8662500
2005-04-18,91.370003,92.040001,90.699997,91.470001,50.045902,9027100
2005-04-25,91.660004,92.940002,91.339996,92.440002,50.576614,4559600
2005-05-02,92.150002,92.540001,90.809998,91.059998,49.821541,8063100
2005-05-09,91.010002,93.019997,91.000000,92.800003,50.955486,4237100
2005-05-16,93.040001,93.800003,92.680000,93.440002,51.306927,4529000
2005-05-23,93.599998,94.650002,93.540001,93.839996,51.526569,6153200
2005-05-30,94.220001,97.000000,94.220001,95.250000,52.300732,13063700
2005-06-06,95.500000,96.580002,94.860001,94.889999,52.295162,5941700
2005-06-13,94.480003,94.529999,93.330002,94.330002,51.986557,7524200
2005-06-20,93.820000,96.449997,93.599998,96.389999,53.121845,3832600
2005-06-27,96.489998,96.809998,94.989998,95.199997,52.466015,8250500
2005-07-04,94.349998,95.550003,94.269997,94.629997,52.331566,4867500
2005-07-11,94.110001,94.650002,93.500000,93.970001,51.966537,4551300
2005-07-18,93.849998,94.239998,92.680000,93.550003,51.734341,9755000
2005-07-25,93.400002,94.169998,92.849998,93.110001,51.490990,3517300
2005-08-01,92.500000,92.790001,91.550003,91.660004,50.689110,5511200
2005-08-08,91.680000,93.440002,91.279999,93.309998,51.793491,5867400
2005-08-15,93.260002,93.900002,92.980003,93.779999,52.054417,4816600
2005-08-22,93.540001,94.879997,93.199997,94.470001,52.437389,3776300
2005-08-29,94.830002,96.000000,94.500000,95.160004,52.820389,5774000
2005-09-05,95.010002,95.169998,93.360001,94.000000,52.358673,2854900
2005-09-12,93.660004,94.120003,91.879997,92.099998,51.300354,6085400
2005-09-19,92.180000,93.449997,91.879997,92.610001,51.584442,5146400
2005-09-26,92.110001,93.019997,91.940002,92.199997,51.356068,4270400
2005-10-03,91.790001,92.199997,90.959999,91.839996,51.155544,5047700
2005-10-10,91.849998,91.970001,89.820000,90.230003,50.456879,4363700
2005-10-17,90.419998,91.470001,90.120003,91.430000,51.127911,4904300
2005-10-24,91.320000,91.410004,89.120003,89.610001,50.110168,6415600
2005-10-31,89.769997,90.040001,87.860001,88.120003,49.276955,4827500
2005-11-07,88.500000,89.699997,88.349998,89.489998,50.265385,5547600
2005-11-14,89.379997,90.900002,88.620003,90.139999,50.630405,5629500
2005-11-21,90.339996,90.690002,89.860001,90.510002,50.838276,2720000
2005-11-28,90.519997,91.139999,89.150002,89.500000,50.270931,5376400
2005-12-05,89.349998,90.360001,88.849998,89.540001,50.512291,3580100
2005-12-12,89.750000,90.930000,89.139999,90.699997,51.166698,3083000
2005-12-19,90.599998,92.040001,90.290001,91.800003,51.787247,3887400
2005-12-26,91.970001,92.589996,91.690002,91.900002,51.843609,3655300
2006-01-02,91.589996,92.250000,91.419998,91.720001,51.957096,3427400
2006-01-09,91.699997,92.300003,90.750000,92.029999,52.132713,2624700
2006-01-16,92.000000,92.769997,91.930000,92.379997,52.331020,2409600
2006-01-23,91.800003,92.500000,90.050003,90.510002,51.271687,4080900
2006-01-30,90.300003,91.000000,89.820000,90.849998,51.464279,3790000
2006-02-06,90.980003,91.379997,90.059998,90.300003,51.334499,3354500
2006-02-13,90.239998,91.070000,89.720001,90.949997,51.703999,2934300
2006-02-20,90.900002,91.449997,90.779999,91.050003,51.760857,1766300
2006-02-27,91.349998,91.440002,89.230003,89.330002,50.783020,4797300
2006-03-06,88.980003,88.989998,88.010002,88.279999,50.362549,5119300
2006-03-13,88.139999,89.330002,88.010002,88.849998,50.687714,5367000
2006-03-20,89.230003,89.290001,88.339996,89.089996,50.824657,3166900
2006-03-27,89.050003,89.050003,86.589996,86.870003,49.558128,4953400
2006-04-03,86.180000,86.900002,84.900002,85.099998,48.548405,6916000
2006-04-10,85.150002,85.730003,84.269997,84.440002,48.354443,7885800
2006-04-17,84.540001,85.269997,84.059998,84.800003,48.560627,8657200
2006-04-24,84.940002,85.389999,83.650002,84.160004,48.194126,7277400
2006-05-01,83.669998,84.080002,82.940002,83.599998,47.873440,6671100
2006-05-08,83.739998,84.019997,82.559998,82.650002,47.515732,5322400
2006-05-15,82.650002,84.860001,82.650002,84.430000,48.539059,9349100
2006-05-22,84.839996,85.150002,84.029999,84.209999,48.412579,6349600
2006-05-29,84.190002,84.889999,83.349998,84.790001,48.745991,4965900
2006-06-05,84.809998,85.820000,84.510002,85.720001,49.476997,8768900
2006-06-12,85.680000,85.940002,84.180000,84.309998,48.663170,6335300
2006-06-19,84.209999,84.290001,83.349998,83.419998,48.149467,3742100
2006-06-26,83.419998,84.400002,83.120003,84.320000,48.668938,4164800
2006-07-03,83.900002,84.459999,82.949997,84.290001,48.651611,3814300
2006-07-10,84.180000,85.160004,84.050003,85.040001,49.275589,4236500
2006-07-17,84.970001,85.669998,84.239998,85.330002,49.443653,4374800
2006-07-24,85.410004,85.889999,84.870003,85.699997,49.658024,3124500
2006-07-31,85.620003,86.480003,85.040001,86.320000,50.017288,3176800
2006-08-07,86.330002,86.570000,85.360001,85.400002,49.682228,3334200
2006-08-14,85.349998,86.910004,85.190002,86.769997,50.479214,4568000
2006-08-21,86.889999,87.589996,86.860001,87.440002,50.869026,4003100
2006-08-28,87.410004,88.199997,86.980003,87.760002,51.055161,5274200
2006-09-04,87.510002,87.639999,86.720001,87.330002,51.007648,6381100
2006-09-11,87.489998,88.029999,86.949997,87.459999,51.083611,3895400
2006-09-18,86.970001,89.699997,86.970001,89.680000,52.380291,6055600
2006-09-25,89.839996,90.309998,89.089996,89.410004,52.222595,9167800
2006-10-02,89.099998,89.849998,88.220001,88.269997,51.556698,6936300
2006-10-09,88.099998,88.599998,87.110001,87.160004,51.110783,5755700
2006-10-16,87.400002,88.050003,87.360001,87.550003,51.339478,3206000
2006-10-23,87.150002,89.050003,86.879997,88.870003,52.113537,5162200
2006-10-30,88.889999,90.120003,88.300003,88.529999,51.914146,5693300
2006-11-06,88.349998,90.040001,88.349998,89.860001,52.897217,3227900
2006-11-13,89.839996,90.389999,89.279999,89.949997,52.950195,6428400
2006-11-20,90.000000,90.900002,89.860001,90.620003,53.344635,2766000
2006-11-27,90.230003,91.800003,90.120003,91.419998,53.815582,6041800
2006-12-04,91.300003,91.620003,90.190002,90.239998,53.320190,6060000
2006-12-11,90.629997,90.970001,89.599998,89.730003,53.018852,4598100
2006-12-18,89.720001,90.190002,89.209999,89.389999,52.817921,3912800
2006-12-25,89.449997,89.690002,88.059998,88.430000,52.250748,3192600
2007-01-01,89.220001,89.650002,88.660004,89.209999,52.890297,4865800
2007-01-08,89.120003,89.480003,87.900002,88.040001,52.196648,3555100
2007-01-15,88.230003,88.279999,87.779999,87.989998,52.167004,3227800
2007-01-22,88.150002,88.330002,86.650002,86.910004,51.526711,4966300
2007-01-29,87.059998,87.760002,86.599998,87.199997,51.698654,6189300
2007-02-05,87.400002,88.309998,87.160004,87.629997,52.165127,3860700
2007-02-12,87.489998,88.720001,87.199997,88.639999,52.766327,6411200
2007-02-19,88.500000,88.940002,88.089996,88.839996,52.885384,2448100
2007-02-26,89.150002,91.260002,89.110001,90.199997,53.694988,9752200
2007-03-05,90.480003,90.500000,89.190002,89.400002,53.422024,5367400
2007-03-12,89.730003,90.540001,89.650002,89.849998,53.690895,3865000
2007-03-19,89.580002,90.089996,88.690002,88.790001,53.057484,6139700
2007-03-26,88.620003,89.269997,88.220001,88.279999,52.752724,5038400
2007-04-02,88.110001,88.339996,87.709999,87.750000,52.436008,2209900
2007-04-09,87.279999,87.580002,87.010002,87.120003,52.252537,3487400
2007-04-16,87.400002,88.709999,87.400002,88.150002,52.870289,4509000
2007-04-23,88.139999,88.820000,87.779999,87.830002,52.678371,4346400
2007-04-30,88.330002,88.750000,88.010002,88.599998,53.140221,2105800
2007-05-07,88.699997,89.010002,88.129997,88.190002,53.088112,3091400
2007-05-14,88.230003,88.279999,86.879997,86.930000,52.329597,2550600
2007-05-21,86.930000,87.239998,85.959999,86.370003,51.992477,5008900
2007-05-28,86.510002,86.839996,85.540001,85.589996,51.522953,5087900
2007-06-04,85.830002,86.019997,83.360001,83.800003,50.643608,13470300
2007-06-11,83.489998,83.889999,82.199997,83.690002,50.577129,29050800
2007-06-18,83.629997,84.449997,82.239998,83.760002,50.619438,28325700
2007-06-25,84.150002,85.300003,83.959999,85.169998,51.471535,15195300
2007-07-02,84.809998,85.370003,83.279999,83.480003,50.450233,10223800
2007-07-09,83.870003,85.199997,83.680000,84.260002,51.117271,6911800
2007-07-16,84.519997,86.080002,84.500000,85.959999,52.148552,6003900
2007-07-23,85.690002,87.559998,85.690002,87.279999,52.949348,11244800
2007-07-30,87.190002,87.930000,86.910004,87.930000,53.343689,10083200
2007-08-06,87.699997,87.720001,85.720001,86.080002,52.425266,13776100
2007-08-13,85.919998,87.599998,85.900002,86.790001,52.857750,8253600
2007-08-20,86.959999,88.080002,86.809998,87.849998,53.503304,6937100
2007-08-27,88.279999,89.199997,88.150002,88.879997,54.130566,10141000
2007-09-03,88.830002,90.500000,88.199997,90.300003,54.995453,6823100
2007-09-10,90.500000,91.269997,89.580002,89.910004,54.981796,14256700
2007-09-17,89.820000,90.389999,87.099998,87.889999,53.746567,16393700
2007-09-24,88.029999,89.330002,87.430000,88.720001,54.254143,10161100
2007-10-01,88.690002,89.430000,87.709999,88.279999,53.985077,6765200
2007-10-08,87.769997,88.500000,87.449997,87.629997,53.796761,4703900
2007-10-15,87.480003,90.599998,87.400002,90.459999,55.534115,7721700
2007-10-22,90.580002,91.389999,90.070000,90.500000,55.558681,10171100
2007-10-29,90.500000,91.540001,89.750000,91.040001,55.890198,9310200
2007-11-05,91.160004,91.589996,90.320000,91.330002,56.314838,6120200
2007-11-12,91.989998,92.699997,90.919998,92.410004,56.980774,4908300
2007-11-19,92.540001,93.800003,92.410004,93.730003,57.794674,4446900
2007-11-26,94.220001,96.360001,93.739998,94.379997,58.195435,13162000
2007-12-03,94.760002,95.099998,91.379997,91.750000,56.573807,9301100
2007-12-10,91.639999,93.230003,90.500000,90.610001,56.094299,9937300
2007-12-17,91.070000,93.870003,90.930000,91.669998,56.750557,9142700
2007-12-24,91.220001,92.580002,90.279999,92.480003,57.252041,3661400
2007-12-31,92.779999,94.790001,92.599998,94.269997,58.594685,8284100
2008-01-07,94.180000,95.300003,93.309998,94.199997,58.551167,9678500
2008-01-14,94.199997,96.290001,94.000000,95.489998,59.352955,11463800
2008-01-21,96.410004,98.160004,94.129997,95.949997,59.638851,23107900
2008-01-28,95.680000,96.000000,93.589996,95.230003,59.191353,23806400
2008-02-04,94.389999,95.610001,92.050003,93.699997,58.442772,13916500
2008-02-11,94.279999,94.699997,90.660004,91.879997,57.307625,20748200
2008-02-18,91.139999,92.849998,90.559998,92.019997,57.394951,11618600
2008-02-25,91.949997,94.459999,90.610001,94.230003,58.773373,15807100
2008-03-03,93.669998,94.199997,91.500000,92.230003,57.525913,14253100
2008-03-10,92.709999,95.809998,92.209999,95.000000,59.473274,23579400
2008-03-17,95.589996,97.750000,94.949997,97.180000,60.838036,16463900
2008-03-24,96.480003,96.480003,94.540001,95.550003,59.817616,13437600
2008-03-31,96.110001,96.320000,93.779999,95.199997,59.598488,14746600
2008-04-07,94.620003,95.919998,93.900002,95.669998,60.147339,10254800
2008-04-14,95.339996,95.699997,91.820000,92.769997,58.324165,14927700
2008-04-21,92.410004,93.669998,91.500000,91.820000,57.726898,10782200
2008-04-28,91.529999,93.650002,91.410004,91.610001,57.594868,11937800
2008-05-05,91.860001,92.870003,90.620003,92.500000,58.365074,14116800
2008-05-12,92.760002,93.160004,90.720001,91.839996,57.948559,10738500
2008-05-19,92.260002,92.669998,90.839996,91.769997,57.904404,9234200
2008-05-26,91.379997,91.559998,89.139999,90.279999,56.964298,11053500
2008-06-02,89.980003,91.410004,89.449997,90.760002,57.267143,14834100
2008-06-09,90.480003,91.389999,88.680000,88.870003,56.278412,12409400
2008-06-16,89.110001,90.070000,88.589996,89.809998,56.873718,12340400
2008-06-23,90.080002,92.440002,89.809998,92.320000,58.463223,16161200
2008-06-30,92.410004,92.820000,91.540001,92.070000,58.304901,11366900
2008-07-07,92.070000,93.760002,91.580002,92.160004,58.572510,15476600
2008-07-14,92.379997,93.430000,90.300003,90.449997,57.485718,21487800
2008-07-21,90.449997,91.250000,89.750000,90.139999,57.288647,15582900
2008-07-28,90.949997,92.050003,90.029999,91.540001,58.178471,9996000
2008-08-04,91.089996,92.080002,89.820000,92.000000,58.683304,11161600
2008-08-11,91.779999,93.199997,90.599998,93.040001,59.346664,11764900
2008-08-18,93.080002,93.709999,92.639999,93.080002,59.372200,9963900
2008-08-25,94.120003,94.410004,93.440002,93.839996,59.856983,8480100
2008-09-01,92.980003,96.309998,92.839996,95.480003,60.903072,12238600
2008-09-08,94.900002,96.879997,94.559998,94.940002,60.778820,19454500
2008-09-15,96.279999,100.860001,93.699997,93.970001,60.157841,28303100
2008-09-22,92.930000,94.790001,92.599998,94.500000,60.497185,11851200
2008-09-29,95.169998,97.930000,94.599998,97.400002,62.353703,10760700
2008-10-06,98.739998,99.940002,95.510002,95.949997,61.613770,12249900
2008-10-13,95.110001,95.949997,93.019997,93.870003,60.278072,7836600
2008-10-20,93.440002,99.050003,93.360001,96.730003,62.114582,6757700
2008-10-27,97.769997,98.209999,92.650002,92.830002,59.610268,8393900
2008-11-03,92.720001,95.669998,92.349998,94.260002,60.528526,6848900
2008-11-10,93.800003,96.070000,93.250000,95.169998,61.357430,5938700
2008-11-17,95.680000,104.440002,95.290001,102.919998,66.353973,12214600
2008-11-24,102.150002,105.970001,101.000000,105.720001,68.159203,7784000
2008-12-01,107.750000,113.000000,107.129997,110.480003,71.228058,17654900
2008-12-08,110.480003,112.559998,109.690002,112.370003,72.690590,11553900
2008-12-15,112.349998,123.150002,112.050003,122.260002,79.088333,19240800
2008-12-22,122.389999,122.389999,119.900002,121.300003,78.467285,5139400
2008-12-29,121.430000,122.010002,116.349998,116.349998,75.265205,10208700
2009-01-05,115.599998,116.160004,111.000000,112.730003,73.167816,17401600
2009-01-12,111.570000,116.919998,111.570000,114.300003,74.186813,12547000
2009-01-19,112.290001,114.629997,106.690002,107.690002,69.896599,12799200
2009-01-26,107.430000,109.809998,103.440002,103.750000,67.339302,16364200
2009-02-02,104.019997,105.680000,101.620003,102.290001,66.391655,11799000
2009-02-09,101.690002,106.500000,101.059998,102.410004,66.652679,13099500
2009-02-16,104.550003,106.559998,102.230003,103.919998,67.635399,13073900
2009-02-23,103.599998,106.680000,101.209999,101.879997,66.307693,16672700
2009-03-02,102.220001,105.970001,101.160004,104.260002,67.856735,17253600
2009-03-09,104.510002,104.550003,100.930000,102.730003,67.046516,13837500
2009-03-16,100.820000,108.070000,100.389999,103.919998,67.823128,22051200
2009-03-23,104.290001,105.160004,101.930000,104.559998,68.240845,14362900
2009-03-30,105.440002,106.559998,102.660004,102.919998,67.170509,10861200
2009-04-06,103.540001,103.860001,101.980003,102.349998,66.989914,4827300
2009-04-13,102.959999,104.300003,101.370003,101.699997,66.564453,7073500
2009-04-20,102.629997,104.209999,100.099998,100.570000,65.824860,9419900
2009-04-27,101.070000,101.580002,96.570000,97.110001,63.560188,13930000
2009-05-04,97.360001,98.000000,94.330002,94.940002,62.328659,13610200
2009-05-11,96.050003,98.250000,95.790001,98.040001,64.363838,10400900
2009-05-18,98.010002,98.110001,93.349998,93.529999,61.402988,15939800
2009-05-25,94.050003,94.230003,90.230003,94.169998,61.823139,25694300
2009-06-01,92.339996,92.610001,89.550003,89.839996,58.980431,32656000
2009-06-08,90.410004,90.730003,87.559998,89.970001,59.257771,39571900
2009-06-15,90.540001,93.330002,90.110001,91.690002,60.390591,28636600
2009-06-22,92.440002,94.900002,92.059998,94.589996,62.300667,27050000
2009-06-29,95.070000,95.370003,93.239998,94.300003,62.109646,14103600
2009-07-06,94.050003,96.809998,93.389999,96.230003,63.584534,21615300
2009-07-13,96.320000,96.599998,91.239998,91.239998,60.287384,18968500
2009-07-20,90.849998,93.699997,90.570000,91.449997,60.426136,15902600
2009-07-27,90.230003,94.860001,89.940002,94.809998,62.646229,18728600
2009-08-03,93.809998,93.870003,90.220001,90.489998,59.791782,19091500
2009-08-10,90.510002,94.199997,90.410004,93.349998,61.889153,19889800
2009-08-17,93.949997,95.870003,93.750000,93.769997,62.167580,19186800
2009-08-24,93.489998,96.620003,93.459999,96.510002,63.984150,15632200
2009-08-31,96.360001,97.660004,95.059998,95.209999,63.122261,16895800
2009-09-07,94.480003,97.680000,93.519997,96.699997,64.314552,14894800
2009-09-14,96.019997,96.730003,94.599998,95.760002,63.689346,13685000
2009-09-21,96.099998,98.059998,95.199997,97.980003,65.165855,19343100
2009-09-28,98.320000,100.309998,98.110001,99.010002,65.850830,20713400
2009-10-05,99.470001,99.760002,95.500000,95.900002,63.981544,24444800
2009-10-12,96.029999,96.849998,94.370003,95.449997,63.681293,17700900
2009-10-19,95.589996,97.250000,94.870003,94.949997,63.347717,14999800
2009-10-26,94.440002,96.010002,93.550003,95.779999,63.901463,22952400
2009-11-02,95.510002,95.580002,92.459999,93.330002,62.266983,19517100
2009-11-09,93.279999,94.160004,92.449997,93.919998,62.862701,11044300
2009-11-16,94.650002,95.820000,94.519997,95.120003,63.665844,17869800
2009-11-23,94.540001,96.559998,94.339996,96.400002,64.522591,11152900
2009-11-30,96.199997,96.730003,92.910004,93.339996,62.474503,19344200
2009-12-07,93.269997,94.370003,91.309998,92.089996,61.834267,16146800
2009-12-14,92.349998,93.500000,91.360001,92.790001,62.304295,16894300
2009-12-21,92.059998,92.199997,89.669998,89.709999,60.236183,10637700
2009-12-28,89.459999,90.480003,89.050003,89.889999,60.357117,10949400
