"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2002-8-11","996.06","925.68","1,004.22","904.47","","6.27%"
"2002-8-4","937.33","889.49","953.38","856.35","","5.02%"
"2002-7-28","892.51","935.05","992.34","878.48","","-2.02%"
"2002-7-21","910.91","958.34","980.64","869.17","","-5.65%"
"2002-7-14","965.45","990.98","1,060.77","955.29","","-3.53%"
"2002-7-7","1,000.82","1,051.27","1,066.28","945.85","","-5.66%"
"2002-6-30","1,060.89","1,044.48","1,061.05","950.33","","0.90%"
"2002-6-23","1,051.41","1,023.06","1,075.63","979.87","","1.52%"
"2002-6-16","1,035.63","1,126.54","1,163.46","1,031.95","","-6.67%"
"2002-6-9","1,109.60","1,142.51","1,155.76","1,055.57","","-2.69%"
"2002-6-2","1,140.24","1,205.20","1,213.18","1,106.61","","-5.64%"
"2002-5-26","1,208.34","1,264.13","1,264.86","1,202.24","","-3.57%"
"2002-5-19","1,253.03","1,309.83","1,313.26","1,233.78","","-5.49%"
"2002-5-12","1,325.80","1,200.69","1,350.54","1,192.90","","11.53%"
"2002-5-5","1,188.78","1,191.53","1,282.44","1,142.25","","-0.16%"
"2002-4-28","1,190.74","1,256.58","1,292.19","1,185.79","","-4.81%"
"2002-4-21","1,250.89","1,365.34","1,365.34","1,250.82","","-9.68%"
"2002-4-14","1,385.01","1,358.76","1,426.01","1,336.42","","2.45%"
"2002-4-7","1,351.85","1,346.77","1,405.10","1,322.25","","-1.81%"
"2002-3-31","1,376.72","1,440.38","1,481.74","1,375.63","","-5.24%"
"2002-3-24","1,452.81","1,473.62","1,481.97","1,423.03","","-1.18%"
"2002-3-17","1,470.10","1,511.83","1,523.27","1,443.17","","-1.69%"
"2002-3-10","1,495.41","1,542.09","1,573.42","1,470.49","","-3.84%"
"2002-3-3","1,555.11","1,434.69","1,562.97","1,422.22","","8.34%"
"2002-2-24","1,435.41","1,366.44","1,435.81","1,356.04","","5.84%"
"2002-2-17","1,356.16","1,421.07","1,424.04","1,329.93","","-5.61%"
"2002-2-10","1,436.70","1,451.13","1,508.25","1,432.96","","-1.07%"
"2002-2-3","1,452.17","1,526.32","1,528.30","1,405.79","","-4.97%"
"2002-1-27","1,528.15","1,573.39","1,582.65","1,481.46","","-1.93%"
"2002-1-20","1,558.26","1,567.59","1,586.34","1,500.89","","0.65%"
"2002-1-13","1,548.22","1,624.91","1,633.12","1,537.99","","-5.26%"
"2002-1-6","1,634.17","1,691.36","1,710.23","1,627.42","","-2.44%"
"2001-12-30","1,675.03","1,617.35","1,698.46","1,565.08","","3.32%"
"2001-12-23","1,621.13","1,581.16","1,637.57","1,575.01","","2.72%"
"2001-12-16","1,578.27","1,607.08","1,665.39","1,557.18","","-1.71%"
"2001-12-9","1,605.67","1,658.47","1,695.15","1,590.71","","-4.08%"
"2001-12-2","1,673.90","1,576.26","1,734.58","1,562.73","","4.88%"
"2001-11-25","1,596.05","1,590.05","1,644.38","1,557.03","","1.18%"
"2001-11-18","1,577.47","1,597.80","1,618.19","1,526.08","","-0.30%"
"2001-11-11","1,582.14","1,511.77","1,614.77","1,463.12","","4.43%"
"2001-11-4","1,514.96","1,453.94","1,580.59","1,453.75","","6.25%"
"2001-10-28","1,425.78","1,445.64","1,450.68","1,320.48","","-2.00%"
"2001-10-21","1,454.90","1,340.96","1,487.40","1,333.62","","7.96%"
"2001-10-14","1,347.59","1,370.20","1,440.63","1,302.53","","-3.32%"
"2001-10-7","1,393.84","1,249.32","1,396.29","1,235.42","","9.60%"
"2001-9-30","1,271.73","1,161.74","1,313.64","1,131.32","","8.85%"
"2001-9-23","1,168.37","1,166.72","1,255.94","1,101.39","","3.68%"
"2001-9-16","1,126.95","1,277.12","1,310.23","1,088.96","","-17.46%"
"2001-9-9","1,365.39","1,342.08","1,375.60","1,339.41","","0.82%"
"2001-9-2","1,354.27","1,466.32","1,502.67","1,339.89","","-7.85%"
"2001-8-26","1,469.70","1,576.16","1,601.97","1,438.91","","-6.96%"
"2001-8-19","1,579.62","1,518.19","1,579.68","1,467.58","","4.16%"
"2001-8-12","1,516.58","1,627.34","1,672.07","1,514.00","","-6.24%"
"2001-8-5","1,617.45","1,705.88","1,718.59","1,576.07","","-6.28%"
"2001-7-29","1,725.90","1,689.21","1,766.58","1,662.67","","2.54%"
"2001-7-22","1,683.18","1,695.20","1,699.44","1,580.57","","0.40%"
"2001-7-15","1,676.46","1,743.09","1,758.93","1,652.00","","-4.26%"
"2001-7-8","1,751.11","1,680.88","1,782.52","1,600.19","","4.95%"
"2001-7-1","1,668.59","1,831.42","1,864.20","1,666.62","","-8.83%"
"2001-6-24","1,830.19","1,752.71","1,865.36","1,705.93","","5.95%"
"2001-6-17","1,727.47","1,712.04","1,774.25","1,655.26","","1.52%"
"2001-6-10","1,701.53","1,885.17","1,885.17","1,657.65","","-10.27%"
"2001-6-3","1,896.22","1,861.12","1,963.83","1,819.08","","3.01%"
"2001-5-27","1,840.83","1,946.57","1,946.57","1,768.98","","-6.12%"
"2001-5-20","1,960.74","1,931.29","2,070.61","1,927.04","","1.71%"
"2001-5-13","1,927.69","1,819.39","1,955.77","1,768.62","","5.85%"
"2001-5-6","1,821.20","1,924.68","1,948.02","1,810.89","","-5.33%"
"2001-4-29","1,923.81","1,855.90","1,980.13","1,810.86","","6.26%"
"2001-4-22","1,810.47","1,881.52","1,881.54","1,743.45","","-6.37%"
"2001-4-15","1,933.57","1,682.17","1,981.90","1,603.99","","12.79%"
"2001-4-8","1,714.29","1,472.81","1,714.69","1,437.85","","18.38%"
"2001-4-1","1,448.16","1,569.66","1,594.36","1,348.52","","-7.95%"
"2001-3-25","1,573.25","1,735.53","1,751.14","1,530.14","","-7.73%"
"2001-3-18","1,705.02","1,659.70","1,754.65","1,582.48","","3.49%"
"2001-3-11","1,647.51","1,758.06","1,813.68","1,627.80","","-9.13%"
"2001-3-4","1,813.02","1,908.62","2,029.01","1,802.91","","-3.63%"
"2001-2-25","1,881.34","2,088.03","2,103.63","1,837.85","","-8.50%"
"2001-2-18","2,056.06","2,229.91","2,235.74","1,935.21","","-7.07%"
"2001-2-11","2,212.51","2,247.20","2,423.65","2,173.42","","-2.18%"
"2001-2-4","2,261.77","2,447.72","2,531.05","2,247.52","","-8.51%"
"2001-1-28","2,472.18","2,601.67","2,718.51","2,471.51","","-6.06%"
"2001-1-21","2,631.78","2,639.61","2,771.63","2,526.55","","-0.90%"
"2001-1-14","2,655.68","2,502.66","2,740.76","2,432.87","","5.97%"
"2001-1-7","2,506.05","2,245.44","2,591.55","2,151.16","","10.50%"
"2000-12-31","2,267.85","2,341.28","2,547.04","2,087.32","","-3.15%"
"2000-12-24","2,341.70","2,435.51","2,505.65","2,328.86","","-3.88%"
"2000-12-17","2,436.26","2,604.08","2,639.00","2,174.76","","-4.44%"
"2000-12-10","2,549.48","2,900.28","2,990.83","2,511.35","","-11.95%"
"2000-12-3","2,895.39","2,572.88","2,914.97","2,475.63","","13.56%"
"2000-11-26","2,549.74","2,910.57","2,913.76","2,426.41","","-9.91%"
"2000-11-19","2,830.09","2,838.29","2,885.31","2,667.11","","-3.57%"
"2000-11-12","2,934.81","2,798.95","3,128.37","2,742.47","","1.54%"
"2000-11-5","2,890.26","3,346.15","3,369.47","2,890.02","","-12.99%"
"2000-10-29","3,321.91","3,128.94","3,359.99","3,038.41","","4.62%"
"2000-10-22","3,175.25","3,451.40","3,498.04","2,956.20","","-8.14%"
"2000-10-15","3,456.61","3,265.96","3,514.96","2,982.04","","5.46%"
"2000-10-8","3,277.77","3,306.75","3,359.93","2,990.99","","-1.03%"
"2000-10-1","3,311.94","3,613.74","3,613.86","3,262.80","","-7.24%"
"2000-9-24","3,570.61","3,753.31","3,774.78","3,533.67","","-3.53%"
"2000-9-17","3,701.18","3,676.33","3,810.30","3,505.18","","0.68%"
"2000-9-10","3,676.33","3,813.44","3,852.45","3,610.65","","-3.60%"
"2000-9-3","3,813.44","4,085.89","4,085.89","3,811.60","","-6.97%"
"2000-8-27","4,099.30","3,933.33","4,147.19","3,921.49","","4.27%"
"2000-8-20","3,931.25","3,809.86","3,986.73","3,760.12","","3.25%"
"2000-8-13","3,807.51","3,644.63","3,868.74","3,616.71","","4.47%"
"2000-8-6","3,644.61","3,618.63","3,780.43","3,521.53","","0.72%"
"2000-7-30","3,618.63","3,477.53","3,715.57","3,341.83","","4.06%"
"2000-7-23","3,477.31","3,908.75","3,966.83","3,452.95","","-11.04%"
"2000-7-16","3,908.75","4,041.15","4,089.04","3,835.12","","-3.28%"
"2000-7-9","4,041.15","3,841.51","4,051.90","3,720.02","","5.20%"
"2000-7-2","3,841.27","3,763.79","3,884.84","3,610.27","","2.06%"
"2000-6-25","3,763.79","3,685.30","3,840.54","3,634.03","","2.13%"
"2000-6-18","3,685.30","3,787.36","3,990.21","3,669.40","","-2.69%"
"2000-6-11","3,787.36","3,761.15","3,817.85","3,582.52","","0.72%"
"2000-6-4","3,760.26","3,742.28","3,817.25","3,599.53","","0.12%"
"2000-5-28","3,755.67","3,101.43","3,759.81","3,101.43","","21.09%"
"2000-5-21","3,101.44","3,261.47","3,298.46","2,897.27","","-4.88%"
"2000-5-14","3,260.64","3,404.56","3,653.76","3,259.18","","-4.27%"
"2000-5-7","3,406.25","3,688.36","3,688.36","3,234.96","","-7.65%"
"2000-4-30","3,688.36","3,789.20","3,871.93","3,435.30","","-2.25%"
"2000-4-23","3,773.18","3,448.23","3,790.78","3,200.90","","7.64%"
"2000-4-16","3,505.29","3,194.50","3,753.45","3,107.42","","9.35%"
"2000-4-9","3,205.70","4,293.63","4,308.62","3,138.42","","-25.30%"
"2000-4-2","4,291.53","4,355.70","4,355.70","3,525.44","","-2.42%"
"2000-3-26","4,397.84","4,687.60","4,781.19","4,151.12","","-6.26%"
"2000-3-19","4,691.61","4,443.35","4,816.35","4,155.34","","5.66%"
"2000-3-12","4,440.45","4,585.16","4,585.16","4,049.98","","-3.20%"
"2000-3-5","4,587.16","4,448.48","4,659.72","4,266.87","","3.25%"
"2000-2-27","4,442.87","4,178.58","4,442.87","4,024.08","","6.32%"
"2000-2-20","4,178.58","3,970.53","4,297.46","3,856.02","","5.37%"
"2000-2-13","3,965.75","3,969.95","4,135.60","3,848.37","","-0.08%"
"2000-2-6","3,968.89","3,873.43","4,090.07","3,858.89","","2.44%"
"2000-1-30","3,874.37","3,438.09","3,929.81","3,349.06","","12.43%"
"2000-1-23","3,446.13","3,888.33","3,905.10","3,409.59","","-10.49%"
"2000-1-16","3,849.96","3,704.74","3,891.81","3,665.87","","3.92%"
"2000-1-9","3,704.74","3,558.21","3,756.17","3,447.90","","4.96%"
"2000-1-2","3,529.60","3,755.74","3,836.86","3,314.75","","-4.81%"
"1999-12-26","3,707.83","3,588.43","3,750.41","3,521.85","","3.27%"
"1999-12-19","3,590.28","3,361.97","3,625.58","3,351.53","","6.86%"
"1999-12-12","3,359.86","3,198.35","3,434.22","3,121.32","","4.89%"
"1999-12-5","3,203.28","3,172.31","3,223.63","3,093.98","","0.97%"
"1999-11-28","3,172.37","3,114.88","3,209.93","2,956.79","","1.79%"
"1999-11-21","3,116.62","3,028.51","3,151.77","2,975.71","","2.90%"
"1999-11-14","3,028.84","2,891.58","3,034.78","2,869.45","","4.84%"
"1999-11-7","2,888.91","2,732.53","2,889.70","2,725.20","","4.83%"
"1999-10-31","2,755.70","2,637.04","2,765.56","2,612.39","","4.48%"
"1999-10-24","2,637.44","2,488.16","2,651.12","2,423.29","","6.10%"
"1999-10-17","2,485.90","2,401.20","2,523.61","2,299.95","","3.41%"
"1999-10-10","2,403.81","2,556.86","2,586.33","2,382.24","","-5.93%"
"1999-10-3","2,555.36","2,406.45","2,558.10","2,406.45","","6.28%"
"1999-9-26","2,404.45","2,401.27","2,453.94","2,358.22","","0.20%"
"1999-9-19","2,399.58","2,541.16","2,551.66","2,345.22","","-5.41%"
"1999-9-12","2,536.91","2,533.36","2,539.26","2,413.02","","0.09%"
"1999-9-5","2,534.61","2,506.69","2,548.55","2,453.44","","1.11%"
"1999-8-29","2,506.69","2,402.57","2,506.75","2,326.99","","4.33%"
"1999-8-22","2,402.57","2,315.07","2,467.46","2,315.07","","3.78%"
"1999-8-15","2,315.07","2,307.06","2,351.00","2,270.96","","0.35%"
"1999-8-8","2,307.06","2,212.15","2,307.13","2,120.26","","4.29%"
"1999-8-1","2,212.15","2,270.93","2,307.55","2,148.23","","-2.59%"
"1999-7-25","2,270.93","2,302.02","2,338.01","2,233.15","","-1.35%"
"1999-7-18","2,302.02","2,459.50","2,468.42","2,270.00","","-6.40%"
"1999-7-11","2,459.48","2,393.02","2,466.80","2,352.52","","2.78%"
"1999-7-4","2,393.02","2,347.88","2,393.36","2,317.38","","1.92%"
"1999-6-27","2,347.88","2,185.76","2,348.22","2,185.76","","7.42%"
"1999-6-20","2,185.76","2,205.46","2,280.31","2,174.11","","-0.89%"
"1999-6-13","2,205.46","2,062.29","2,206.20","2,020.38","","6.94%"
"1999-6-6","2,062.29","2,109.41","2,158.80","2,057.19","","-2.23%"
"1999-5-30","2,109.41","2,089.70","2,109.47","1,987.40","","0.94%"
"1999-5-23","2,089.70","2,114.40","2,123.47","1,960.55","","-1.17%"
"1999-5-16","2,114.40","2,125.15","2,193.45","2,099.73","","-0.51%"
"1999-5-9","2,125.15","2,117.73","2,239.86","2,109.90","","0.35%"
"1999-5-2","2,117.73","2,136.39","2,170.52","2,047.77","","-0.87%"
"1999-4-25","2,136.39","2,210.45","2,283.55","2,081.67","","-3.35%"
"1999-4-18","2,210.44","2,086.46","2,224.40","1,952.36","","5.94%"
"1999-4-11","2,086.46","2,232.47","2,240.30","2,053.72","","-6.54%"
"1999-4-4","2,232.47","2,146.13","2,251.29","2,146.13","","4.02%"
"1999-3-28","2,146.13","2,067.30","2,168.69","2,067.30","","3.81%"
"1999-3-21","2,067.30","2,053.69","2,096.22","1,943.92","","0.66%"
"1999-3-14","2,053.69","2,009.36","2,121.56","1,999.23","","2.23%"
"1999-3-7","2,008.96","1,969.87","2,070.24","1,969.87","","1.98%"
"1999-2-28","1,969.87","1,925.97","1,985.54","1,870.37","","2.32%"
"1999-2-21","1,925.28","1,931.65","2,055.82","1,914.70","","-0.33%"
"1999-2-14","1,931.59","1,958.60","2,004.64","1,864.90","","-1.38%"
"1999-2-7","1,958.60","1,988.55","2,045.08","1,924.53","","-1.51%"
"1999-1-31","1,988.69","2,127.19","2,150.83","1,963.80","","-6.51%"
"1999-1-24","2,127.19","1,964.21","2,128.19","1,951.29","","8.30%"
"1999-1-17","1,964.21","1,981.62","2,096.27","1,926.70","","-0.88%"
"1999-1-10","1,981.62","1,973.66","2,007.10","1,838.65","","0.40%"
"1999-1-3","1,973.66","1,836.01","2,008.26","1,833.43","","7.50%"
"1998-12-27","1,836.01","1,806.04","1,848.36","1,802.86","","1.66%"
"1998-12-20","1,806.04","1,735.60","1,818.96","1,735.60","","4.09%"
"1998-12-13","1,735.00","1,674.68","1,735.62","1,607.53","","3.58%"
"1998-12-6","1,675.01","1,630.01","1,699.04","1,630.01","","2.76%"
"1998-11-29","1,630.01","1,628.38","1,641.28","1,535.18","","0.10%"
"1998-11-22","1,628.35","1,544.22","1,628.86","1,544.22","","5.45%"
"1998-11-15","1,544.22","1,465.22","1,554.96","1,457.47","","5.39%"
"1998-11-8","1,465.22","1,458.34","1,504.51","1,446.99","","0.47%"
"1998-11-1","1,458.34","1,400.52","1,460.12","1,395.43","","4.13%"
"1998-10-25","1,400.52","1,340.60","1,414.60","1,339.39","","4.47%"
"1998-10-18","1,340.60","1,293.91","1,360.81","1,282.83","","3.61%"
"1998-10-11","1,293.91","1,198.42","1,318.33","1,172.08","","8.02%"
"1998-10-4","1,197.87","1,267.49","1,267.49","1,063.27","","-6.16%"
"1998-9-27","1,276.44","1,390.09","1,413.16","1,228.70","","-8.18%"
"1998-9-20","1,390.09","1,300.70","1,402.75","1,259.30","","6.87%"
"1998-9-13","1,300.70","1,290.20","1,336.52","1,283.08","","0.81%"
"1998-9-6","1,290.20","1,205.41","1,299.50","1,205.41","","7.03%"
"1998-8-30","1,205.41","1,265.04","1,278.82","1,118.12","","-4.71%"
"1998-8-23","1,265.04","1,374.77","1,398.77","1,249.49","","-7.98%"
"1998-8-16","1,374.77","1,330.04","1,421.40","1,322.19","","3.36%"
"1998-8-9","1,330.04","1,364.08","1,375.41","1,316.08","","-2.49%"
"1998-8-2","1,364.07","1,377.26","1,388.56","1,289.91","","-0.96%"
"1998-7-26","1,377.26","1,408.60","1,433.71","1,370.97","","-2.22%"
"1998-7-19","1,408.60","1,463.97","1,485.97","1,385.86","","-3.78%"
"1998-7-12","1,463.97","1,391.11","1,466.13","1,391.11","","5.24%"
"1998-7-5","1,391.11","1,332.53","1,397.26","1,326.07","","4.40%"
"1998-6-28","1,332.53","1,320.94","1,356.16","1,320.94","","0.88%"
"1998-6-21","1,320.94","1,239.71","1,347.44","1,234.18","","6.55%"
"1998-6-14","1,239.71","1,186.99","1,242.54","1,169.14","","4.44%"
"1998-6-7","1,186.99","1,206.70","1,224.40","1,157.88","","-1.63%"
"1998-5-31","1,206.70","1,192.07","1,207.73","1,160.13","","1.23%"
"1998-5-24","1,192.07","1,214.13","1,226.79","1,180.23","","-1.82%"
"1998-5-17","1,214.13","1,249.49","1,259.57","1,210.51","","-2.83%"
"1998-5-10","1,249.49","1,254.03","1,280.28","1,230.58","","-0.36%"
"1998-5-3","1,254.03","1,251.53","1,268.03","1,217.03","","0.20%"
"1998-4-26","1,251.53","1,250.14","1,256.14","1,205.27","","0.11%"
"1998-4-19","1,250.14","1,231.25","1,310.10","1,230.90","","1.53%"
"1998-4-12","1,231.25","1,196.99","1,237.90","1,184.10","","2.87%"
"1998-4-5","1,196.90","1,233.66","1,234.42","1,172.87","","-2.98%"
"1998-3-29","1,233.66","1,211.64","1,240.28","1,201.17","","1.82%"
"1998-3-22","1,211.64","1,169.43","1,230.92","1,162.93","","3.61%"
"1998-3-15","1,169.43","1,169.37","1,190.88","1,157.34","","0.01%"
"1998-3-8","1,169.29","1,163.11","1,180.96","1,127.71","","0.53%"
"1998-3-1","1,163.11","1,194.13","1,204.12","1,123.86","","-2.60%"
"1998-2-22","1,194.13","1,159.73","1,213.09","1,159.73","","2.97%"
"1998-2-15","1,159.73","1,136.64","1,163.84","1,125.77","","2.03%"
"1998-2-8","1,136.69","1,134.32","1,146.28","1,119.44","","0.21%"
"1998-2-1","1,134.32","1,071.13","1,143.49","1,071.13","","5.90%"
"1998-1-25","1,071.13","1,024.47","1,082.08","1,009.68","","4.55%"
"1998-1-18","1,024.47","1,005.87","1,029.79","1,005.87","","1.85%"
"1998-1-11","1,005.87","956.19","1,008.62","933.01","","5.20%"
"1998-1-4","956.19","1,008.23","1,028.62","950.65","","-5.16%"
"1997-12-28","1,008.23","954.07","1,008.23","954.07","","5.68%"
"1997-12-21","954.07","969.89","990.81","937.22","","-1.63%"
"1997-12-14","969.90","978.49","1,011.96","937.69","","-0.88%"
"1997-12-7","978.49","1,070.27","1,085.35","974.15","","-8.58%"
"1997-11-30","1,070.27","1,050.51","1,079.47","1,036.73","","1.88%"
"1997-11-23","1,050.51","1,056.59","1,056.59","1,026.17","","-0.58%"
"1997-11-16","1,056.59","1,027.85","1,073.97","1,027.85","","2.80%"
"1997-11-9","1,027.85","1,028.32","1,040.05","971.61","","-0.05%"
"1997-11-2","1,028.32","1,019.62","1,057.90","1,010.32","","0.85%"
"1997-10-26","1,019.62","1,057.34","1,057.35","925.92","","-3.57%"
"1997-10-19","1,057.34","1,075.12","1,114.46","1,046.77","","-1.65%"
"1997-10-12","1,075.12","1,137.77","1,146.12","1,058.96","","-5.51%"
"1997-10-5","1,137.77","1,124.44","1,153.89","1,121.24","","1.19%"
"1997-9-28","1,124.44","1,106.82","1,135.19","1,089.36","","1.59%"
"1997-9-21","1,106.82","1,118.68","1,139.70","1,102.11","","-1.06%"
"1997-9-14","1,118.68","1,106.07","1,122.40","1,080.23","","1.14%"
"1997-9-7","1,106.07","1,117.06","1,128.99","1,082.83","","-0.46%"
"1997-8-31","1,111.15","1,074.17","1,119.85","1,074.17","","3.44%"
"1997-8-24","1,074.17","1,110.91","1,121.81","1,064.57","","-3.31%"
"1997-8-17","1,110.91","1,076.65","1,145.27","1,060.88","","3.18%"
"1997-8-10","1,076.67","1,115.02","1,116.97","1,076.64","","-3.44%"
"1997-8-3","1,115.02","1,108.95","1,151.82","1,104.48","","0.55%"
"1997-7-27","1,108.94","1,085.39","1,113.99","1,069.25","","2.17%"
"1997-7-20","1,085.39","1,070.99","1,106.70","1,051.03","","1.34%"
"1997-7-13","1,070.99","1,015.62","1,108.12","1,015.62","","5.45%"
"1997-7-6","1,015.62","986.52","1,019.18","986.52","","2.95%"
"1997-6-29","986.52","963.07","990.53","947.78","","2.44%"
"1997-6-22","963.01","981.41","993.16","961.67","","-1.87%"
"1997-6-15","981.41","964.40","991.85","962.54","","1.76%"
"1997-6-8","964.40","945.01","971.18","931.43","","2.06%"
"1997-6-1","944.98","958.85","967.90","917.34","","-1.45%"
"1997-5-25","958.85","959.08","988.40","907.18","","-0.02%"
"1997-5-18","959.08","915.29","961.48","908.72","","4.78%"
"1997-5-11","915.29","919.14","932.40","900.24","","-0.42%"
"1997-5-4","919.14","909.49","932.89","903.41","","1.06%"
"1997-4-27","909.49","818.57","909.56","812.25","","11.11%"
"1997-4-20","818.57","816.35","853.69","793.13","","0.26%"
"1997-4-13","816.43","789.97","828.37","785.08","","3.35%"
"1997-4-6","789.97","822.40","849.79","789.80","","-3.94%"
"1997-3-30","822.40","818.74","823.90","779.17","","0.45%"
"1997-3-23","818.74","812.73","843.35","784.54","","0.74%"
"1997-3-16","812.73","838.97","838.97","798.25","","-3.13%"
"1997-3-9","838.98","841.03","858.50","831.83","","-0.24%"
"1997-3-2","841.03","850.46","874.28","837.01","","-1.11%"
"1997-2-23","850.46","864.30","892.25","835.87","","-1.60%"
"1997-2-16","864.30","899.91","903.60","862.00","","-3.96%"
"1997-2-9","899.91","899.84","912.28","856.04","","0.01%"
"1997-2-2","899.84","921.55","928.31","875.98","","-2.36%"
"1997-1-26","921.55","898.37","926.01","884.17","","2.58%"
"1997-1-19","898.37","883.44","938.11","883.44","","1.69%"
"1997-1-12","883.44","865.59","886.38","861.55","","2.06%"
"1997-1-5","865.58","848.52","867.37","844.43","","2.06%"
"1996-12-29","848.08","835.19","848.18","806.17","","1.54%"
"1996-12-22","835.19","834.05","845.05","821.43","","0.14%"
"1996-12-15","834.05","828.45","853.19","798.13","","0.68%"
"1996-12-8","828.45","827.21","873.00","825.49","","0.15%"
"1996-12-1","827.21","834.01","855.79","805.07","","-0.82%"
"1996-11-24","834.01","818.51","836.15","811.67","","1.89%"
"1996-11-17","818.51","799.43","819.05","787.71","","2.39%"
"1996-11-10","799.44","798.66","814.31","790.11","","0.10%"
"1996-11-3","798.66","755.51","800.87","751.45","","5.71%"
"1996-10-27","755.51","743.55","758.56","730.45","","1.61%"
"1996-10-20","743.55","756.83","764.64","730.55","","-1.75%"
"1996-10-13","756.83","765.64","786.75","751.60","","-1.15%"
"1996-10-6","765.64","759.12","770.74","749.10","","0.86%"
"1996-9-29","759.12","744.73","759.13","727.14","","1.93%"
"1996-9-22","744.73","743.42","757.83","731.30","","0.18%"
"1996-9-15","743.42","707.86","745.60","706.65","","5.02%"
"1996-9-8","707.86","664.22","707.91","663.53","","6.57%"
"1996-9-1","664.22","663.57","672.34","650.48","","0.10%"
"1996-8-25","663.57","677.57","681.41","663.17","","-2.07%"
"1996-8-18","677.57","672.28","685.15","658.47","","0.79%"
"1996-8-11","672.28","678.31","681.92","666.57","","-0.89%"
"1996-8-4","678.31","667.84","682.48","655.27","","1.57%"
"1996-7-28","667.84","633.39","670.59","617.68","","5.44%"
"1996-7-21","633.39","633.05","633.68","577.81","","0.05%"
"1996-7-14","633.05","635.06","644.11","572.79","","-0.32%"
"1996-7-7","635.06","657.68","665.12","625.09","","-3.44%"
"1996-6-30","657.68","677.40","687.95","657.68","","-2.90%"
"1996-6-23","677.30","672.53","681.69","651.72","","0.71%"
"1996-6-16","672.53","681.14","684.26","648.93","","-1.26%"
"1996-6-9","681.13","691.46","702.14","681.07","","-1.49%"
"1996-6-2","691.46","692.39","704.09","673.32","","-0.13%"
"1996-5-26","692.39","688.91","694.27","674.65","","0.51%"
"1996-5-19","688.91","690.81","696.83","684.16","","-0.28%"
"1996-5-12","690.81","672.54","700.65","672.54","","2.72%"
"1996-5-5","672.54","661.07","672.59","646.02","","1.74%"
"1996-4-28","661.07","666.65","673.88","656.62","","-0.84%"
"1996-4-21","666.65","633.01","669.74","633.01","","5.31%"
"1996-4-14","633.01","605.05","638.72","605.05","","4.62%"
"1996-4-7","605.05","618.00","619.95","597.42","","-2.10%"
"1996-3-31","618.00","609.69","620.59","609.69","","1.36%"
"1996-3-24","609.69","612.88","617.75","591.35","","-0.52%"
"1996-3-17","612.88","621.71","637.92","605.87","","-1.42%"
"1996-3-10","621.71","591.71","622.68","591.71","","5.07%"
"1996-3-3","591.71","604.76","617.22","585.33","","-2.16%"
"1996-2-25","604.76","642.59","645.24","601.04","","-5.89%"
"1996-2-18","642.59","619.04","647.34","611.73","","3.80%"
"1996-2-11","619.04","623.01","629.01","612.04","","-0.64%"
"1996-2-4","623.01","601.50","629.40","600.67","","3.59%"
"1996-1-28","601.42","577.05","606.60","574.45","","4.22%"
"1996-1-21","577.05","564.64","584.56","563.68","","2.20%"
"1996-1-14","564.64","552.75","566.12","526.80","","2.16%"
"1996-1-7","552.71","565.14","568.23","527.22","","-2.20%"
"1995-12-31","565.14","576.23","586.32","552.18","","-1.92%"
"1995-12-24","576.23","585.18","587.81","569.45","","-1.53%"
"1995-12-17","585.18","563.28","585.44","540.97","","3.89%"
"1995-12-10","563.28","599.38","602.39","560.35","","-6.02%"
"1995-12-3","599.38","586.93","604.13","579.76","","2.11%"
"1995-11-26","587.02","578.32","604.79","573.91","","1.50%"
"1995-11-19","578.32","588.81","593.73","562.50","","-1.78%"
"1995-11-12","588.81","613.61","616.16","582.41","","-4.04%"
"1995-11-5","613.61","621.71","623.53","591.20","","-1.30%"
"1995-10-29","621.71","593.53","621.71","593.53","","4.75%"
"1995-10-22","593.53","587.84","597.56","572.49","","0.28%"
"1995-10-15","591.88","570.01","605.18","567.01","","3.84%"
"1995-10-8","570.00","567.41","579.68","527.89","","0.45%"
"1995-10-1","567.42","585.08","587.90","556.61","","-3.02%"
"1995-9-24","585.08","592.64","599.31","557.26","","-1.28%"
"1995-9-17","592.64","589.01","608.21","581.79","","0.62%"
"1995-9-10","589.01","604.27","613.78","586.27","","-2.53%"
"1995-9-3","604.27","573.21","604.39","573.21","","5.42%"
"1995-8-27","573.21","580.10","581.62","549.12","","-1.19%"
"1995-8-20","580.10","595.52","598.73","576.90","","-2.59%"
"1995-8-13","595.52","575.67","601.65","573.46","","3.45%"
"1995-8-6","575.64","560.58","577.48","560.58","","2.69%"
"1995-7-30","560.58","574.18","576.57","541.64","","-2.37%"
"1995-7-23","574.18","547.78","586.95","547.78","","4.82%"
"1995-7-16","547.78","589.85","600.01","530.40","","-7.13%"
"1995-7-9","589.85","567.56","591.51","563.93","","3.93%"
"1995-7-2","567.56","538.03","567.56","536.73","","5.49%"
"1995-6-25","538.03","544.66","546.36","522.09","","-1.22%"
"1995-6-18","544.66","517.55","546.57","517.55","","5.23%"
"1995-6-11","517.57","500.41","518.42","499.41","","3.43%"
"1995-6-4","500.41","492.65","504.06","492.65","","1.58%"
"1995-5-28","492.65","496.06","498.15","474.17","","-0.69%"
"1995-5-21","496.06","489.77","509.24","489.56","","1.26%"
"1995-5-14","489.87","483.19","498.93","481.22","","1.38%"
